device-id,timestamp,voltagespectrum,airtemperature,soiltemperature,soiltemperature1,soiltemperature2,soilhumidity,soilelectroconductivity,airhumidity,airpressure,pluviometer,voltagewatermark,windspeed,vpd,solarradiation,swp1,swp2
WS_0020D47E,2022-03-16 20:00:00,,11.29,,,,,,94.92,,0.2,,0.9,0.06,,,
WS_0020D47E,2022-03-16 21:00:00,,10.72,,,,,,97.37,,0.0,,0.8,0.03,,,
WS_0020D47E,2022-03-16 22:00:00,,10.85,,,,,,97.34,,0.0,,0.8,0.03,,,
WS_0020D47E,2022-03-16 23:00:00,,10.61,,,,,,90.86,,0.0,,0.8,0.11,,,
WS_0020D47E,2022-03-17 00:00:00,,10.54,,,,,,92.07,,0.0,,0.8,0.09,,,
WS_0020D47E,2022-03-17 01:00:00,,10.65,,,,,,92.35,,0.0,,0.8,0.09,,,
WS_0020D47E,2022-03-17 02:00:00,,11.0,,,,,,91.3,,0.0,,0.9,0.11,,,
WS_0020D47E,2022-03-17 03:00:00,,11.19,,,,,,91.86,,0.0,,0.8,0.1,,,
WS_0020D47E,2022-03-17 04:00:00,,11.46,,,,,,92.52,,0.0,,0.8,0.09,,,
WS_0020D47E,2022-03-17 05:00:00,,11.69,,,,,,92.68,,0.0,,0.8,0.09,,,
WS_0020D47E,2022-03-17 06:00:00,,12.61,,,,,,91.15,,0.0,,0.8,0.12,,,
WS_0020D47E,2022-03-17 07:00:00,,13.85,,,,,,87.86,,0.0,,0.9,0.19,,,
WS_0020D47E,2022-03-17 08:00:00,,14.94,,,,,,84.38,,0.0,,1.0,0.26,,,
WS_0020D47E,2022-03-17 09:00:00,,15.93,,,,,,81.44,,0.0,,0.9,0.33,,,
WS_0020D47E,2022-03-17 10:00:00,,17.13,,,,,,76.71,,0.0,,0.8,0.45,,,
WS_0020D47E,2022-03-17 11:00:00,,17.94,,,,,,74.9,,0.0,,0.8,0.51,,,
WS_0020D47E,2022-03-17 12:00:00,,18.36,,,,,,74.33,,0.0,,0.7,0.53,,,
WS_0020D47E,2022-03-17 13:00:00,,17.42,,,,,,77.48,,0.0,,0.7,0.44,,,
WS_0020D47E,2022-03-17 14:00:00,,15.78,,,,,,83.57,,0.0,,0.7,0.29,,,
WS_0020D47E,2022-03-17 15:00:00,,14.97,,,,,,85.85,,0.0,,0.9,0.23,,,
WS_0020D47E,2022-03-17 16:00:00,,14.39,,,,,,89.52,,0.0,,0.9,0.17,,,
WS_0020D47E,2022-03-17 17:00:00,,13.86,,,,,,91.04,,0.0,,1.0,0.14,,,
WS_0020D47E,2022-03-17 18:00:00,,13.76,,,,,,90.14,,0.0,,1.0,0.15,,,
WS_0020D47E,2022-03-17 19:00:00,,13.76,,,,,,90.45,,0.0,,1.0,0.14,,,
WS_0020D47E,2022-03-17 20:00:00,,13.7,,,,,,90.71,,0.0,,1.0,0.14,,,
WS_0020D47E,2022-03-17 21:00:00,,13.62,,,,,,88.59,,0.0,,1.0,0.17,,,
WS_0020D47E,2022-03-17 22:00:00,,13.45,,,,,,86.87,,0.0,,1.0,0.2,,,
WS_0020D47E,2022-03-17 23:00:00,,13.52,,,,,,86.45,,0.0,,0.9,0.2,,,
WS_0020D47E,2022-03-18 00:00:00,,13.33,,,,,,89.61,,0.0,,0.9,0.15,,,
WS_0020D47E,2022-03-18 01:00:00,,13.12,,,,,,90.1,,0.0,,0.9,0.14,,,
WS_0020D47E,2022-03-18 02:00:00,,13.01,,,,,,90.17,,0.0,,0.9,0.14,,,
WS_0020D47E,2022-03-18 03:00:00,,12.92,,,,,,90.71,,0.0,,0.9,0.13,,,
WS_0020D47E,2022-03-18 04:00:00,,13.0,,,,,,90.84,,0.0,,0.9,0.13,,,
WS_0020D47E,2022-03-18 05:00:00,,12.94,,,,,,90.22,,0.0,,0.9,0.14,,,
WS_0020D47E,2022-03-18 06:00:00,,13.2,,,,,,87.96,,0.2,,1.0,0.18,,,
WS_0020D47E,2022-03-18 07:00:00,,13.74,,,,,,85.18,,0.4,,1.0,0.23,,,
WS_0020D47E,2022-03-18 08:00:00,,14.63,,,,,,82.5,,0.0,,1.0,0.28,,,
WS_0020D47E,2022-03-18 09:00:00,,15.53,,,,,,81.33,,0.0,,1.1,0.32,,,
WS_0020D47E,2022-03-18 10:00:00,,16.02,,,,,,80.51,,0.0,,1.0,0.35,,,
WS_0020D47E,2022-03-18 11:00:00,,16.31,,,,,,79.74,,0.0,,1.1,0.37,,,
WS_0020D47E,2022-03-18 12:00:00,,16.13,,,,,,81.26,,0.0,,1.0,0.34,,,
WS_0020D47E,2022-03-18 13:00:00,,16.19,,,,,,80.34,,0.0,,0.9,0.36,,,
WS_0020D47E,2022-03-18 14:00:00,,15.75,,,,,,81.23,,0.0,,1.0,0.33,,,
WS_0020D47E,2022-03-18 15:00:00,,15.01,,,,,,85.62,,0.0,,1.1,0.24,,,
WS_0020D47E,2022-03-18 16:00:00,,14.35,,,,,,87.61,,0.0,,1.1,0.2,,,
WS_0020D47E,2022-03-18 17:00:00,,13.95,,,,,,87.71,,0.0,,1.0,0.19,,,
WS_0020D47E,2022-03-18 18:00:00,,13.74,,,,,,86.84,,0.0,,1.1,0.2,,,
WS_0020D47E,2022-03-18 19:00:00,,13.72,,,,,,86.24,,0.0,,1.1,0.21,,,
WS_0020D47E,2022-03-18 20:00:00,,13.7,,,,,,89.46,,0.0,,1.1,0.16,,,
WS_0020D47E,2022-03-18 21:00:00,,13.61,,,,,,89.46,,0.0,,1.1,0.16,,,
WS_0020D47E,2022-03-18 22:00:00,,13.56,,,,,,88.97,,0.0,,1.1,0.16,,,
WS_0020D47E,2022-03-18 23:00:00,,13.47,,,,,,88.1,,0.0,,1.2,0.18,,,
WS_0020D47E,2022-03-19 00:00:00,,13.34,,,,,,87.9,,0.0,,1.1,0.18,,,
WS_0020D47E,2022-03-19 01:00:00,,13.17,,,,,,86.18,,0.0,,1.1,0.2,,,
WS_0020D47E,2022-03-19 02:00:00,,13.04,,,,,,85.79,,0.0,,1.2,0.21,,,
WS_0020D47E,2022-03-19 03:00:00,,12.97,,,,,,86.17,,0.0,,1.1,0.2,,,
WS_0020D47E,2022-03-19 04:00:00,,12.93,,,,,,87.13,,0.0,,1.1,0.19,,,
WS_0020D47E,2022-03-19 05:00:00,,12.8,,,,,,86.08,,0.0,,1.1,0.2,,,
WS_0020D47E,2022-03-19 06:00:00,,12.73,,,,,,85.86,,0.0,,1.2,0.2,,,
WS_0020D47E,2022-03-19 07:00:00,,12.69,,,,,,84.18,,0.4,,1.2,0.23,,,
WS_0020D47E,2022-03-19 08:00:00,,12.63,,,,,,83.76,,0.2,,1.1,0.23,,,
WS_0020D47E,2022-03-19 09:00:00,,12.35,,,,,,85.89,,0.0,,1.1,0.19,,,
WS_0020D47E,2022-03-19 10:00:00,,12.42,,,,,,84.15,,0.0,,1.1,0.22,,,
WS_0020D47E,2022-03-19 11:00:00,,12.18,,,,,,87.9,,0.0,,1.0,0.17,,,
WS_0020D47E,2022-03-19 12:00:00,,11.5,,,,,,92.32,,0.2,,1.1,0.1,,,
WS_0020D47E,2022-03-19 13:00:00,,11.72,,,,,,89.27,,0.0,,1.0,0.14,,,
WS_0020D47E,2022-03-19 14:00:00,,11.75,,,,,,87.07,,0.0,,1.1,0.17,,,
WS_0020D47E,2022-03-19 15:00:00,,11.36,,,,,,89.08,,0.2,,1.1,0.14,,,
WS_0020D47E,2022-03-19 16:00:00,,11.25,,,,,,88.52,,0.0,,1.2,0.14,,,
WS_0020D47E,2022-03-19 17:00:00,,10.52,,,,,,95.57,,0.4,,1.1,0.05,,,
WS_0020D47E,2022-03-19 18:00:00,,9.97,,,,,,97.55,,0.6,,1.1,0.02,,,
WS_0020D47E,2022-03-19 19:00:00,,9.97,,,,,,95.78,,0.4,,1.2,0.05,,,
WS_0020D47E,2022-03-19 20:00:00,,9.43,,,,,,98.18,,0.6,,1.1,0.01,,,
WS_0020D47E,2022-03-19 21:00:00,,9.11,,,,,,95.89,,0.4,,1.2,0.04,,,
WS_0020D47E,2022-03-19 22:00:00,,8.81,,,,,,96.55,,0.8,,1.4,0.03,,,
WS_0020D47E,2022-03-19 23:00:00,,8.44,,,,,,95.56,,0.4,,1.4,0.04,,,
WS_0020D47E,2022-03-20 00:00:00,,8.53,,,,,,96.85,,0.8,,1.4,0.03,,,
WS_0020D47E,2022-03-20 01:00:00,,8.49,,,,,,98.19,,1.2,,1.1,0.01,,,
WS_0020D47E,2022-03-20 02:00:00,,8.64,,,,,,97.77,,0.8,,1.0,0.02,,,
WS_0020D47E,2022-03-20 03:00:00,,8.83,,,,,,96.01,,0.2,,1.1,0.04,,,
WS_0020D47E,2022-03-20 04:00:00,,9.02,,,,,,89.66,,0.0,,1.1,0.11,,,
WS_0020D47E,2022-03-20 05:00:00,,8.88,,,,,,93.46,,0.2,,1.1,0.06,,,
WS_0020D47E,2022-03-20 06:00:00,,9.22,,,,,,88.05,,0.2,,1.0,0.13,,,
WS_0020D47E,2022-03-20 07:00:00,,9.76,,,,,,83.75,,0.0,,1.0,0.19,,,
WS_0020D47E,2022-03-20 08:00:00,,10.18,,,,,,84.44,,0.0,,0.9,0.18,,,
WS_0020D47E,2022-03-20 09:00:00,,11.07,,,,,,78.87,,0.0,,0.9,0.27,,,
WS_0020D47E,2022-03-20 10:00:00,,11.53,,,,,,78.03,,0.0,,0.9,0.29,,,
WS_0020D47E,2022-03-20 11:00:00,,12.66,,,,,,72.89,,0.2,,0.9,0.39,,,
WS_0020D47E,2022-03-20 12:00:00,,13.34,,,,,,69.41,,0.0,,0.9,0.46,,,
WS_0020D47E,2022-03-20 13:00:00,,11.59,,,,,,72.87,,0.0,,0.8,0.37,,,
WS_0020D47E,2022-03-20 14:00:00,,11.35,,,,,,74.92,,0.0,,0.8,0.33,,,
WS_0020D47E,2022-03-20 15:00:00,,11.41,,,,,,67.04,,0.0,,0.9,0.44,,,
WS_0020D47E,2022-03-20 16:00:00,,10.77,,,,,,71.51,,0.0,,0.8,0.36,,,
WS_0020D47E,2022-03-20 17:00:00,,9.91,,,,,,74.96,,0.0,,0.8,0.3,,,
WS_0020D47E,2022-03-20 18:00:00,,9.33,,,,,,78.22,,0.0,,0.8,0.25,,,
WS_0020D47E,2022-03-20 19:00:00,,8.89,,,,,,77.53,,0.0,,0.8,0.25,,,
WS_0020D47E,2022-03-20 20:00:00,,8.23,,,,,,78.35,,0.0,,0.7,0.23,,,
WS_0020D47E,2022-03-20 21:00:00,,8.33,,,,,,78.78,,0.0,,0.8,0.23,,,
WS_0020D47E,2022-03-20 22:00:00,,8.12,,,,,,79.25,,0.0,,0.8,0.22,,,
WS_0020D47E,2022-03-20 23:00:00,,7.15,,,,,,78.54,,0.0,,0.8,0.21,,,
WS_0020D47E,2022-03-21 00:00:00,,6.14,,,,,,83.99,,0.0,,0.7,0.15,,,
WS_0020D47E,2022-03-21 01:00:00,,5.87,,,,,,86.16,,0.0,,0.7,0.12,,,
WS_0020D47E,2022-03-21 02:00:00,,5.17,,,,,,89.3,,0.0,,0.7,0.09,,,
WS_0020D47E,2022-03-21 03:00:00,,5.04,,,,,,88.9,,0.0,,0.7,0.09,,,
WS_0020D47E,2022-03-21 04:00:00,,4.3,,,,,,92.48,,0.0,,0.9,0.06,,,
WS_0020D47E,2022-03-21 05:00:00,,5.16,,,,,,93.21,,0.0,,1.0,0.06,,,
WS_0020D47E,2022-03-21 06:00:00,,7.26,,,,,,84.47,,0.0,,0.8,0.16,,,
WS_0020D47E,2022-03-21 07:00:00,,9.91,,,,,,69.31,,0.0,,0.6,0.37,,,
WS_0020D47E,2022-03-21 08:00:00,,10.62,,,,,,65.13,,0.0,,0.6,0.44,,,
WS_0020D47E,2022-03-21 09:00:00,,12.16,,,,,,59.46,,0.0,,0.6,0.57,,,
WS_0020D47E,2022-03-21 10:00:00,,13.65,,,,,,50.11,,0.0,,0.5,0.77,,,
WS_0020D47E,2022-03-21 11:00:00,,14.84,,,,,,47.22,,0.0,,0.5,0.89,,,
WS_0020D47E,2022-03-21 12:00:00,,15.6,,,,,,47.95,,0.0,,0.5,0.92,,,
WS_0020D47E,2022-03-21 13:00:00,,14.09,,,,,,58.38,,0.0,,0.4,0.67,,,
WS_0020D47E,2022-03-21 14:00:00,,14.01,,,,,,56.85,,0.0,,0.5,0.69,,,
WS_0020D47E,2022-03-21 15:00:00,,12.98,,,,,,58.69,,0.0,,0.4,0.61,,,
WS_0020D47E,2022-03-21 16:00:00,,10.38,,,,,,69.19,,0.0,,0.5,0.38,,,
WS_0020D47E,2022-03-21 17:00:00,,8.42,,,,,,77.64,,0.0,,0.6,0.24,,,
WS_0020D47E,2022-03-21 18:00:00,,8.31,,,,,,78.44,,0.0,,0.7,0.23,,,
WS_0020D47E,2022-03-21 19:00:00,,8.5,,,,,,76.66,,0.0,,0.6,0.25,,,
WS_0020D47E,2022-03-21 20:00:00,,7.93,,,,,,78.89,,0.0,,0.7,0.22,,,
WS_0020D47E,2022-03-21 21:00:00,,8.12,,,,,,75.12,,0.0,,0.7,0.26,,,
WS_0020D47E,2022-03-21 22:00:00,,8.1,,,,,,76.26,,0.0,,0.7,0.25,,,
WS_0020D47E,2022-03-21 23:00:00,,8.4,,,,,,78.8,,0.0,,0.6,0.22,,,
WS_0020D47E,2022-03-22 00:00:00,,7.54,,,,,,89.06,,0.2,,0.7,0.11,,,
WS_0020D47E,2022-03-22 01:00:00,,6.92,,,,,,89.2,,0.0,,0.8,0.1,,,
WS_0020D47E,2022-03-22 02:00:00,,5.52,,,,,,90.7,,0.0,,0.8,0.08,,,
WS_0020D47E,2022-03-22 03:00:00,,3.98,,,,,,94.35,,0.0,,0.9,0.04,,,
WS_0020D47E,2022-03-22 04:00:00,,3.5,,,,,,96.51,,0.0,,1.0,0.02,,,
WS_0020D47E,2022-03-22 05:00:00,,5.36,,,,,,93.32,,0.0,,1.0,0.05,,,
WS_0020D47E,2022-03-22 06:00:00,,7.29,,,,,,85.91,,0.0,,0.7,0.14,,,
WS_0020D47E,2022-03-22 07:00:00,,9.85,,,,,,69.77,,0.2,,0.7,0.36,,,
WS_0020D47E,2022-03-22 08:00:00,,10.7,,,,,,66.02,,0.4,,0.6,0.43,,,
WS_0020D47E,2022-03-22 09:00:00,,12.39,,,,,,58.01,,0.4,,0.6,0.6,,,
WS_0020D47E,2022-03-22 10:00:00,,13.79,,,,,,57.34,,0.0,,0.6,0.67,,,
WS_0020D47E,2022-03-22 11:00:00,,14.29,,,,,,57.07,,0.0,,0.6,0.69,,,
WS_0020D47E,2022-03-22 12:00:00,,14.48,,,,,,55.7,,0.0,,0.5,0.72,,,
WS_0020D47E,2022-03-22 13:00:00,,14.53,,,,,,56.91,,0.0,,0.5,0.71,,,
WS_0020D47E,2022-03-22 14:00:00,,14.98,,,,,,52.48,,0.0,,0.5,0.8,,,
WS_0020D47E,2022-03-22 15:00:00,,13.98,,,,,,51.0,,0.0,,0.3,0.77,,,
WS_0020D47E,2022-03-22 16:00:00,,12.08,,,,,,53.53,,0.0,,0.4,0.65,,,
WS_0020D47E,2022-03-22 17:00:00,,9.27,,,,,,64.24,,0.0,,0.3,0.41,,,
WS_0020D47E,2022-03-22 18:00:00,,7.43,,,,,,70.75,,0.0,,0.5,0.3,,,
WS_0020D47E,2022-03-22 19:00:00,,6.46,,,,,,73.26,,0.0,,0.8,0.25,,,
WS_0020D47E,2022-03-22 20:00:00,,6.23,,,,,,73.81,,0.0,,1.1,0.24,,,
WS_0020D47E,2022-03-22 21:00:00,,5.41,,,,,,76.11,,0.0,,1.1,0.21,,,
WS_0020D47E,2022-03-22 22:00:00,,5.35,,,,,,82.51,,0.0,,1.1,0.15,,,
WS_0020D47E,2022-03-22 23:00:00,,5.4,,,,,,88.29,,0.0,,1.2,0.1,,,
WS_0020D47E,2022-03-23 00:00:00,,5.74,,,,,,88.18,,0.0,,1.1,0.1,,,
WS_0020D47E,2022-03-23 01:00:00,,5.82,,,,,,85.73,,0.0,,1.2,0.13,,,
WS_0020D47E,2022-03-23 02:00:00,,6.13,,,,,,80.89,,0.0,,1.4,0.17,,,
WS_0020D47E,2022-03-23 03:00:00,,6.24,,,,,,80.91,,0.0,,1.4,0.17,,,
WS_0020D47E,2022-03-23 04:00:00,,7.11,,,,,,81.12,,0.0,,1.4,0.19,,,
WS_0020D47E,2022-03-23 05:00:00,,7.4,,,,,,83.21,,0.0,,1.3,0.17,,,
WS_0020D47E,2022-03-23 06:00:00,,9.5,,,,,,77.56,,0.0,,1.3,0.26,,,
WS_0020D47E,2022-03-23 07:00:00,,11.66,,,,,,69.75,,0.0,,1.3,0.41,,,
WS_0020D47E,2022-03-23 08:00:00,,12.83,,,,,,63.54,,0.0,,1.4,0.53,,,
WS_0020D47E,2022-03-23 09:00:00,,13.9,,,,,,53.61,,0.0,,1.2,0.73,,,
WS_0020D47E,2022-03-23 10:00:00,,15.34,,,,,,45.83,,0.0,,1.1,0.94,,,
WS_0020D47E,2022-03-23 11:00:00,,16.13,,,,,,46.1,,0.0,,1.1,0.98,,,
WS_0020D47E,2022-03-23 12:00:00,,16.07,,,,,,45.49,,0.0,,1.4,0.99,,,
WS_0020D47E,2022-03-23 13:00:00,,15.63,,,,,,49.32,,0.0,,1.0,0.89,,,
WS_0020D47E,2022-03-23 14:00:00,,14.98,,,,,,48.9,,0.0,,1.8,0.86,,,
WS_0020D47E,2022-03-23 15:00:00,,14.12,,,,,,50.77,,0.0,,1.6,0.79,,,
WS_0020D47E,2022-03-23 16:00:00,,12.55,,,,,,57.35,,0.0,,1.7,0.61,,,
WS_0020D47E,2022-03-23 17:00:00,,10.42,,,,,,69.92,,0.0,,1.5,0.37,,,
WS_0020D47E,2022-03-23 18:00:00,,8.95,,,,,,78.72,,0.0,,1.0,0.24,,,
WS_0020D47E,2022-03-23 19:00:00,,8.27,,,,,,82.61,,0.0,,0.9,0.19,,,
WS_0020D47E,2022-03-23 20:00:00,,7.52,,,,,,87.25,,0.0,,0.9,0.13,,,
WS_0020D47E,2022-03-23 21:00:00,,7.23,,,,,,89.15,,0.0,,1.0,0.1,,,
WS_0020D47E,2022-03-23 22:00:00,,6.4,,,,,,93.21,,0.0,,0.9,0.06,,,
WS_0020D47E,2022-03-23 23:00:00,,6.25,,,,,,96.02,,0.0,,1.1,0.03,,,
WS_0020D47E,2022-03-24 00:00:00,,5.85,,,,,,97.78,,0.0,,0.9,0.02,,,
WS_0020D47E,2022-03-24 01:00:00,,6.02,,,,,,98.84,,0.0,,1.0,0.0,,,
WS_0020D47E,2022-03-24 02:00:00,,6.33,,,,,,99.62,,0.0,,1.0,0.0,,,
WS_0020D47E,2022-03-24 03:00:00,,6.45,,,,,,99.44,,0.0,,1.1,0.0,,,
WS_0020D47E,2022-03-24 04:00:00,,6.34,,,,,,98.79,,0.0,,1.2,0.01,,,
WS_0020D47E,2022-03-24 05:00:00,,6.5,,,,,,98.13,,0.0,,1.2,0.01,,,
WS_0020D47E,2022-03-24 06:00:00,,9.19,,,,,,94.9,,0.2,,1.1,0.06,,,
WS_0020D47E,2022-03-24 07:00:00,,12.31,,,,,,80.57,,0.0,,0.9,0.27,,,
WS_0020D47E,2022-03-24 08:00:00,,13.39,,,,,,66.25,,0.0,,0.8,0.51,,,
WS_0020D47E,2022-03-24 09:00:00,,15.83,,,,,,56.77,,0.0,,0.8,0.78,,,
WS_0020D47E,2022-03-24 10:00:00,,17.14,,,,,,54.2,,0.0,,0.8,0.89,,,
WS_0020D47E,2022-03-24 11:00:00,,17.56,,,,,,48.45,,0.0,,1.1,1.03,,,
WS_0020D47E,2022-03-24 12:00:00,,17.77,,,,,,51.23,,0.0,,1.3,0.98,,,
WS_0020D47E,2022-03-24 13:00:00,,17.72,,,,,,47.33,,0.0,,1.1,1.06,,,
WS_0020D47E,2022-03-24 14:00:00,,16.4,,,,,,54.33,,0.0,,1.1,0.84,,,
WS_0020D47E,2022-03-24 15:00:00,,15.89,,,,,,59.61,,0.0,,1.1,0.72,,,
WS_0020D47E,2022-03-24 16:00:00,,14.45,,,,,,65.45,,0.0,,1.0,0.56,,,
WS_0020D47E,2022-03-24 17:00:00,,11.29,,,,,,79.61,,0.0,,0.8,0.27,,,
WS_0020D47E,2022-03-24 18:00:00,,9.82,,,,,,87.99,,0.0,,0.8,0.14,,,
WS_0020D47E,2022-03-24 19:00:00,,8.92,,,,,,91.75,,0.0,,1.0,0.09,,,
WS_0020D47E,2022-03-24 20:00:00,,7.54,,,,,,97.4,,0.0,,0.9,0.02,,,
WS_0020D47E,2022-03-24 21:00:00,,6.95,,,,,,99.26,,0.0,,0.8,0.0,,,
WS_0020D47E,2022-03-24 22:00:00,,6.82,,,,,,99.21,,0.0,,1.0,0.0,,,
WS_0020D47E,2022-03-24 23:00:00,,6.7,,,,,,95.97,,0.0,,1.0,0.03,,,
WS_0020D47E,2022-03-25 00:00:00,,6.45,,,,,,95.03,,0.0,,1.1,0.04,,,
WS_0020D47E,2022-03-25 01:00:00,,7.36,,,,,,87.93,,0.0,,0.9,0.12,,,
WS_0020D47E,2022-03-25 02:00:00,,6.62,,,,,,89.39,,0.0,,1.1,0.1,,,
WS_0020D47E,2022-03-25 03:00:00,,6.84,,,,,,88.82,,0.0,,1.0,0.1,,,
WS_0020D47E,2022-03-25 04:00:00,,5.53,,,,,,94.17,,0.0,,1.1,0.05,,,
WS_0020D47E,2022-03-25 05:00:00,,5.48,,,,,,96.54,,0.0,,1.0,0.03,,,
WS_0020D47E,2022-03-25 06:00:00,,8.07,,,,,,96.87,,0.0,,0.9,0.03,,,
WS_0020D47E,2022-03-25 07:00:00,,12.27,,,,,,77.22,,0.0,,1.0,0.32,,,
WS_0020D47E,2022-03-25 08:00:00,,13.33,,,,,,68.85,,0.4,,1.1,0.47,,,
WS_0020D47E,2022-03-25 09:00:00,,15.12,,,,,,62.61,,0.0,,1.2,0.64,,,
WS_0020D47E,2022-03-25 10:00:00,,17.07,,,,,,54.89,,0.0,,1.2,0.87,,,
WS_0020D47E,2022-03-25 11:00:00,,18.19,,,,,,51.55,,0.0,,1.2,1.01,,,
WS_0020D47E,2022-03-25 12:00:00,,18.83,,,,,,49.23,,0.0,,1.2,1.1,,,
WS_0020D47E,2022-03-25 13:00:00,,22.14,,,,,,39.86,,5.6,,1.1,1.65,,,
WS_0020D47E,2022-03-25 14:00:00,,24.73,,,,,,37.23,,3.4,,0.4,1.96,,,
